example,label
@iyiparti az önce Bozkurt ilçe başkanı İle görüştüm İl Başkanına Ulaşmadığını dile getirdi Bu İnsanların Acilen Suya İhtiyaçları var Sayın Genel Başkanım Bozkurt ilçe başkanım Sizden yardım bekler @meral_aksener @korayaydintr @LutfuTurkkan,not manipulative
@ekrem_imamoglu  https://t.co/IChiWxH13Y,unusable
@ekrem_imamoglu Bizde sizi bağrımıza bastık başkanım ne olacak,not manipulative
@meral_aksener Genci boşverde 1 torba samanı 300 e alan dayıyı bulun bana :) hem torbayla alıyo hem 300₺ Allah kahretmesin seni,not manipulative
@meral_aksener Bu tiyatro lara nezaman son vereceksiniz mesala geçen kahvehane de duyarlı bi vatandaş oyunuzu pazara çıkarınca aradan nasıl sivisip kayboldunuz,manipulative
@MHP_Bilgi SINIR NAMUSUMUZDUR!,not manipulative
@dbdevletbahceli umarım vicdanınız rahat şekilde uyuyabiliyorsunuzdur. Türklüğe düşman olan partiyle ittifaktasınız bunların hepsinde payınız var.,manipulative
@meral_aksener Mekanın cennet olsun şehitim,not manipulative
@tcbestepe @RTErdogan #EvladınıAsıdanKoru,unusable
@ekrem_imamoglu Dayanışma  https://t.co/IIEdvoIkDt,not manipulative
@MHP_Bilgi @dbdevletbahceli  Bu ülkeye yapılan kötülüklerin sorumlusu Mhpdir.,manipulative
@RTErdogan Maşallah Reise ❤,not manipulative
"@BY Nasıl konuşuyorsun böyle utanmadan ya? Türkiye babanızın çiftliği mi, önüne geleni dolduruyorsun AB nin hoşuna gitsin diye. Işinize gelince AB yerine Hans diye bağırmayı biliyorsunuz? Cumhuriyet tarihinin en kötü dönemi olarak tarihe geçiyorsunuz.",manipulative
"@herkesicinCHP Kesinlikle. Devletimizin, topraklarımızın güvenliği için, tez zamanda Chp merkez binası ile Türkiye Cumhuriyeti toprakları arasına duvar örülmeli.",manipulative
@meral_aksener Derhal,not manipulative
"@herkesicinCHP Senin 2,5 yıl görevde olduğun dönem Faizler%150 şer çıktı 13 bankaya el koyuldu ve bu bankalar sonraki süreçte tek tek battı 40 bin kişi işsiz kaldı daha saymakla bitmez şimdi çıkmış konuşuyor. Biz sizi CHP yi biliyoruz unutmadık unutturmayacağız.",manipulative
@herkesicinCHP Mevzu  pkk pyd olunca o ņamus hiç aklınıza gelmiyor. Onlarla sınır komşusu olmaya hiç gocunmuyor sunuz,manipulative
@meral_aksener Ne allahi ne kitabi aq memleket yokus asagi gidiyor. Birakin şu 1400 yillik boktan hurafeleri. Bilime dönün yüzünüzü. Yakinda kabile devleti statusune gerileyecegiz.,manipulative
@ekrem_imamoglu Sen tatilde değilmiydin,not manipulative
@MHP_Bilgi Varolsun Milliyetçi-Ülkücü Hareket 🇹🇷,not manipulative
@ekrem_imamoglu O çizgisini beğendiğin Selahattin Demirtaş'ın itleri bu çocuğu şehit etmiştir... Kimin aklıyla oynamaya çalışıyorsunuz siz? #IyiKiVarsinEren,manipulative
"@herkesicinCHP Sizin derdiniz Garibanlarla Mazlumlarla Müslümanlarla.  Sizin Zenginlerle Zalimlerle Batılı/Gayri müslüm dostlarınızla bir sorununuz yok. Sizi gidi emperyalistlerin Sömürgecilerin, işgalcilerin ve haçlı siyonistlerin....",not manipulative
@ekrem_imamoglu Vatan sizlere minnettardir,not manipulative
"@meral_aksener Kesinlikle herşeyin özetidir(!) Fakat bunların anlaşma yaptığı, ülkemizde sıkıntıların bu kadar kötüye gitmesi üzerine; Ne Afganı Ne Suriye’li kardeşim !!! Ayıptır Günahtır bu ülkenin vatandaşlarına kabul etmiyoruz(!)",manipulative
