example,label
me: &lt;explains the whole plot of k*ll*ng stalk*ng&gt; my sis: there's a lot of nuance that i don't think i quite appreciate me: i dunno sis: you could've just said it was a nicki minaj lyric me: but you have to understand i'm not referencing the song i'm referencing the vine sis: yea,unusable
@Mannenmoedd Belki vardır ama genelde tersi oluyor boşa çaba,neither
Annen kurbaaaan olsun sanaaa  https://t.co/4Nox5EAY7T,neither
"@gazetesozcu Yangın söndürme uçağımız yok ama aya gidicez ! Ay pardon, merdiven yapacaklardı di mi",political
@noone12336427 للأسف  لستُ كذلك,unusable
@vahdo3 😂😂😂😂,unusable
@serapyngn09 max akpli zekası deyip geçiyorum hiç senle uğraşamıycam,provocative
@milkwithoneyiss sogansiz ve kıymalı,neither
Gurur! #FileninSultanları  https://t.co/s61MKFm8WF,neither
"@Profiozturk Din olsa alıp gidecekler de, dinsiz ki bu güruh…",provocative
O zaman dinden çıktın kardeşim. Allah'ın kurallarını nasıl istemezsin?,provocative
Tam kaşar ya beyinsiz 😁,neither
@Ferda66823401 Öyle erkek erkek mi acaba. Bence yobaz dinsiz ahlaksız şerefsiz kanı bozuk. Daha sayayım mı   sinirlendim ya,provocative
En ufak hislerimi bile bilmeden insanların hakkımda yorum yapmasını ve kafasında beni bir kalıba sokması empatiden yoksun bir beyinsiz olması kadar saçma bir şey yok etiketlerinizi götünüze takabilirsiniz,neither
"Simsicak dakikalar unutulmaz anlar sen ve ben 👯*..💚⚡, 💞👁️... Özel fotoğraflar ve iletişim için....... 0️⃣5️⃣5️⃣1️⃣6️⃣3️⃣4️⃣3️⃣8️⃣8️⃣2️⃣ #sakaryatravesti #sakaryagay  https://t.co/IWFfBD8kZi",unusable
@Tikidikboy Yaradan herkese aynı şeyi yapmasını diliyor. İyilik tüm dini kitaplarda mükafatı olan tek şey. Başka da bir şeyin kesin mükafatı yok. Ama onlar götünü solla yıka sağla eve gir. Deve sidiği iç deyip aptal insanları kandırıyorlar. Ayette onlar akıllarını kullanamayan aptalardır der,provocative
my mind and feelings tend to take some time to process things.. i really am happy to know that you've found the one. u're gonna be a great dad and husband ofc. oh also u've always been my muse since day 1 big thanks to you (and myself ofc),unusable
"Szalai'yi süper kahraman yaptı AdanaDemir maşallah,bunlar nasıl beyinsiz tercihler?",neither
"@alpacar43 @tokcem Erdogana kizip dinsiz olanlarin dininden ne olacak, dinli gecinen dinsizlermis. Bu milletin dinine yabanci her siyasi 60 yildir iktidara gelemedigi gelemez. Istanbul ve Ankara da geldi ise saf ve kilciksiz kemalist olmadiklari icin.",provocative
@susbikev Şımarmasın sonraa,neither
Dinsiz imansız ne anlar manasını #Şeriat  https://t.co/gqoENml6Xs,provocative
"@AjansMuhbir Oy kullanmam diyenlerin tamamı, kararsızlarında ~%4’lük kısmı akpli.Totalde yine %37-40 arası bir oy alırlar.İktidar zor görünüyor koalisyonsuz.",political
@basketci Var ama sirtinda 😁😁,neither
@Hannover572 o başka sahneye ait bence.,neither
"#Afganistan'in korkunç dramini kiskanip, ""biz"" diyen #Ermeni salak..",provocative
📢 ENGENES KINDLY SPREAD !  ‼️ WE'VE TAKEN THE LEAD AGAIN. LET'S CREATE A HUGE GAP. DOUBLE-CHECK WHO YOU'RE VOTING FOR BEFORE YOU CAST YOUR VOTES. LET'S SECURE THE FIRST SPOT. DON'T LET THE OPPONENT CATCH UP  ‼️,unusable
Süfyan:  Âhir zamanda geleceği ve ümmetin karanlık günler yaşamasına vesile olacağı sahih hadislerle bildirilen dehşetli dinsiz ve münâfık bir şahıstır.  #PcrDayatmasıDurdurulsun  #kabinetoplantısı #PCRtestinehayır #aşıdapcrdaolmuyoruz  #PCRZulmünüKabulEtmiyoruz  #KANDIRILDIK,provocative
@Gkcepltcl Onun adamlığı bir kibrit çöpü bile almaya yetmez ama sizi alabileceğine eminim.,neither
abi dalga gecmeyin ama tvde baht oyunu mu ne bi dizi gorfum asiri eglenceli bisimis,neither
"O brasileiro ou é muito burro ou ama se fuder, que porra de fim da quarentena o quê gente",unusable
@aykiricomtr Yuuuuuuuuuuuuuuuuuuuh!,neither
"İnandıklarımızdan dolayı,kimi faşist, kimi gerici, kimi yobaz, kimi bağnaz dese de yaşadığımız hayattan şeref duyuyoruz! Sizlerin, bizim için söyledikleriniz umurumuzda değil. Türk'lüğünden utananlar utansın. Yaradılışından utanmayanlara binlerce kez selam olsun..!",political
Hak ettiniz rezil sosyal medya taraftarı …  İsteyebilirsiniz iyi forvettir gelir Çakar ama yalvarmak nedir?,neither
@aslan69075286 @YusufLeclerccc @demarkesports Bu nasıl ment amk paradoksa girdim iki,neither
Kafamdakinden kurtulmaya çalışıyorum ama bir türlü yoldan çıkamıyorum napmaliyim demekten artik baş ağrıları geçiriyorum geceleri,neither
@kako_onakasuita デジャヴュｗ,unusable
"@umitozdag Ve 9- Ülkemize 1923 ten sonra getirilen ermeni,yahudi ve diğer devşirmeler tespit edilerek şu ana kadar yaptıkları mal varlıklarına el konulmalı, getirildikleri ülkelere geri gönderilmelidir.",provocative
@Anketimsi Biz CHPli halimizle HDP’ye oy veriyoruz baraj geçsinler diye bunlar CHP’ye veriyor,political
"@Aeruginoosa @drozcanyucel Teşekkürler, zaten alerjik geçmişi, astımı olupta reaksiyon geçiren duymadım ama benim gibi bu tarz rahatsızlıklara alakası olmayan 2 kişi duydum başına böyle şey gelen. Ne diyorlarsa tersi çıkıyor ben bir onu anladım bu işten.",neither
"why yes I have been posting more since I’ve been running errands for the past two hours and will duly stfu for the rest of the day, hows y’all satyrday  https://t.co/B9vqk8NJXn",unusable
@huzursuzayakse1 @OguzGuvercin @CAdiyamanli @ihsanaktas Yok bizde çalışanların çoğunun kendi evi arabası var. Ama edepsiz olunca böyle kendini tanımlarken karşındakine laf soktuğunu zannedersin! Önce efendi ol üslup öğren! Bitmeyen ergenliğinizi millete gösterip durmayın!,political
"@Emre1907T @Ozan Sende suc yok ki,sucun buyugu senin gibi bi velet kazanan babanda.",neither
Vakit birlik vaktidir Liberal ve Kemalist arkadaşlarım. Birbirimizi yemeyi bırakıp gerçek düşmana odaklanalım!,provocative
@sudegunesw Seni sessize almisim niye aldim hatirliyorum da neyse iconun hos degil bence headerle de uymamis zaten ama headerin hosuma gitti tweetlerin de normal flop kalmis zaten neysse bu kadar bb,neither
@TEKLAT71 @ExTx @fatihaltayli Senin olmayan aklini sikeym ben..teskilatmis...dunyadan bi haber beyinsiz burada ahkam kesiyor... O havalimanindan uyusturucu ve yasa disi ticaret disinda tek cikari olmaz akp nin,provocative
"ekranım paramparca, bazı yerleri gozukmuyor tweetleri okumak icin alt ust yapiyorum keske akpli birine denk gelsem de genclerin telefonu diye baslarken gotune soksam",provocative
@Cengiz68356305 @selmanogut Öyle şimdi sktir git dışarıdan getirilen ermeni yahudi yalanına inan 5 milyon suriyeli burada 1 milyon çocuk yapmışken,provocative
"quando ela entendeu do que eu tava falando, ela me explicou que não era o mundo que era branco e preto e sim as fotos que não saiam coloridas na época",unusable
@Duygukaryeli  https://t.co/3PB7GIrMko,unusable
"@mustafaastark İnce nin gözünden, bende yaptım.  https://t.co/8RxGPvpUkh",political
@manitateroru2 Vazgeç o zaman aaa,neither
@Gavatmisinn Ricaa 🤎,neither
"@Non_teist12 Çünkü Türkçesini okuyunca dinsiz oluyorsun. Bunu onlar da biliyor. O yüzden Türkçesinden hep kaçar, okumazlar",provocative
"I don’t watch a lot of wrestling anymore and haven’t since around 2007, but this is one of the top-3 loudest pops I’ve ever heard.  I’ve also watched every wrestling PPV up to around 2000 as my mom use to work at a video/game rental store.",unusable
"@_capulcu1881 Siz tatlısu müslümanlığı yapmaya gaipten birşeyler beklemeye devam ettikçe çalmaya devam edecekler. Allah değil, yargı adalet hukuk.",provocative
Tüm bunları alkışlayanlar Talibana yobaz diyor  🙄 sanki siz çok şeysiniz 🙄,provocative
"“That’s the most expensive Calipo I’ve ever bought” *frowns*  Seriously what do you expect me to do? Smile and say “oh I’ll give you 30p off?”?? No. Piss off. Don’t buy the bloody Calipo. Your kid was being obnoxious, he didn’t deserve it.",unusable
"@jajanbhlabels Aq heran y ama buyer d ina,,, takut bgt klo d block sellkor,,, tp semena2 ama seller ina,,, pdhal seller ina bnyak bgt yg baik,,, mau nimbun barang, dp kecil, ""booked"" dulu,,, kurang baik apa cb para seller ina ini 🥲",unusable
@tarihiimerak Kılık kıyafete saplantılı şu yobaz kemalist zihniyeti bırakın artık. Medeniyet kılık kıyafette olsaydı kemalist türkiye’den daha medeni bir millet olmazdı..,provocative
👹:😂 🌎:😂 ☀️:👏 7:niye yaşllanınca yalnızlıktan şikayet edip😭lan İnsan aq lahanaları Bak 📷gençliğim de böyleydi m diye dost topla aq eziği çoğul bok toplum malı Trende dayalı hayatın Seni iiradesiz beyinsiz kılan Aq aptal insan ırkı 🌎da ki 9milyar bok aq,provocative
@ment0lbreakdown 👉🥺👈,unusable
"Her zaman söylerim, ülkeye ve ülkede yaşayan insanlara atatürkçülerden hiçbir zarar gelmez.Nerede yobaz varsa, durmadan allahtan, kitaptan, ahlâktan bahsediyorsa hiç durma kaç.",provocative
@yavuzcannw Ben beyinsiz miyim ki haksız olduğum konuda kaşınıp algı yaratayım? Bununda duyarını kasmassın hani,neither
@KimiGM I love when writers take their chars out of the drawing rooms and into different places of the world. I don’t think I’ve read anything about that event,unusable
3 ay ve üzeri aktif olmayan takipçilerim ile vedalaşıyorum  daha sonra sessiz olan takipçilerim ile vedalaşacağım Etkileşimde bulunmayan takipçi olmaz olsun AZ OLSUN  ÖZ OLSUN,neither
"Laik, kemalist ve batı uşakları; bu sefer hakikati değiştiremeyeceler. Taliban'ı şeytanlaştırarak dikkatleri asıl şeytan olan ABD'den uzaklaştıramayacak ve ABD'nin 20 yıllık işgal, sömürü, cinayet ve katliamlarla dolu kirli çamaşırlarını temizleyemeyecekler...!",political
@1heybelimeryem Utangaç akpli seni,provocative
"@atakan707efe @i_am_apathetic @haskologlu Akp Hdp'ye yakinlasamaz, yakınlaştığı an halkın gözünden düşer. Akp'nin en büyük isteği Chp'nin Hdp'ye yakın durması.",provocative
@arukari60000 なんかまあいいかってなる笑,unusable
"Hadi biraz gaddar ol crop giyen hatunlara yan gözle bak,yetmezse pavyona takıl,kalkan yerlerin baktın iniyor boş durma ellerini kaldır duanı et namazını kıl yat,sonrada önüne gelen gence  telefonunu göster bakayım de yobaz cahili dayıcım öperim ellerinden.",provocative
@hicetikdegill Ajshd bunu yazan beyinsiz kim acaba,neither
@denizvecann Keşke Kemalistleri de onlarla gönderseniz! Özellikle de Kemalist teyzeleri.😅,provocative
@bunyo0202 @Yusufhan1923 Afgan bayrağı sana neden sorun olmuyor bay akpli? Ha afgan ha amerikan bayrağı ne fark eder ikisi de bize eşit yabancı.,provocative
@moboilturkey @suleymansoylu Sınırdan geçenler Ermeni olunca sorun yok değilmi,provocative
@zulemafbvekili Eee nolcak simdi 🤨,neither
@YASNZKAN @ozlr568439 @halaskar_rr @gazetesozcu konuyu cektigi yere bak🤣 elbette giydireceksiniz Atamızı ogreteceksiniz konu sizin ikiyuzlulugunuz. ergenekonda magdurlarin yaninda olan yetmez ama evet doneminde hayir icin calisan akpli ilceden kapi kapi dolasip hayir cikaran adama yaptiginiz igrenc ithamlar.,provocative
Ülkedeki yobaz kesim İslam'da çan eğrisi olduğunu düşünüyor ama ne düşündüğü hakkında fikir sahibi değil be amk aptali milletinin giyiminden kusamindan düşüncesinden sanane,provocative
@mincabrals é hj q o filho chora e a mãe n vê? pq se for eu tô prontíssima 😏,unusable
@paganviodio Zaten bi kısım araplar dinin kendilerine geldiğini iddia ederler onun için ben dinsiz oldum,provocative
@charlielondon96 We've now requested this to our traders. We'll let you know as soon as we have an update.,unusable
@nilyologluu akpli miymiş?,political
"You're gonna have to ask the man himself 'bout that. And if Hina doesn’t wanna tell ya, you've got no right to force it outta him either. You may be brothers, but you’re not the same person. Ya ain't some lil' brat, so you should get that much, yeah?",unusable
Biri var ama uzak,neither
@idemide15493206 #SınırlarımızıZorlamayın  Yeteri biliyorsanız yeter artık,provocative
@redquenn @boundayanisma 20 yılda üniversiteleri  ilk okul  düzeyine indiren bir  yönetim anca  senin gibi beyinleri (!) üretir.Üremez olsaydınız!,provocative
"@burcugizemd bunu nerede yiyorsun ? bunun kaliteli olduğunu nereden biliyorsun? kaliteliyse burada kim ne kazanıyor? çalışanların ücretleri nasıl karşılanıyor? diğer husus da kimse kazıklanmaz. işine gelmiyorsa yemezsin. dükkan açan insan ortaya bir sermaye, birikim koyuyor.",neither
Bu da topladiklari imza musvettesinin metnidir. Havlama ve miyavlama sesine maruz kaliyolarmis ama hepsi cok hayvan severmis aslinda bir canlinin cikardigi ic gudusel sesden rahatsiz olabilecek mahluklar....  https://t.co/3K0Yc1T7Nk,neither
@harikasinzeyn Eda ve Hande en sevdiklerim,neither
@superbeyinsiz Sabahtan beri böyle düşünen insanlar ile tartışıyorum. Beyinsiz olarak birazda sen tartış. Belki yola gelirler 😁,provocative
Ülkeye bak herkes herkesi her gün bir şey ilan ediyor yok ikiyüzlü yok dinsiz ne çok bik bik yapıyorsunuz ya? Kaçaklardan bu kadar memnunsanız sabah 6:26da benimle kadiköyden ataşehir çakmak minibüsüne binin😁,provocative
@Maksunkirmizik1 Bir örgüt oldukları kesin ama nerenin örgütü bilemiyorum,political
"I've been sailing the seas again, looking fer that purple bastard. Ooooh when I find you, yer in for a treat.",unusable
@erkey_fatih @__HulyaUnsal Vayyyy Kemalist !?Buna bir şey dedin mi?👇  https://t.co/BVakBPBx20,provocative
@travisofficiaI Bütün hayatını küçük beyniyle beni bullylemeye çalışarak yaşayan aptalın attığı tweete focus. Beyinsiz,neither
alattin ndkxjxjkcxjjxnx,unusable
"@ulsyrdkl Ahmetpaşa Köyünün muhtarı veya yaşayanlarından ‘yollarımız çok kötü be başkanım, yapsana şuraları bi asvalt’ diye talep eden oldu mu bilmiyorum, ama Malkarada  yaşamama rağmen bu yıl gördüğüm durum felaketti.Köyümüzün yollarında da bu çalışmaları ve fotoğraflarınız bekliyoruz",political
@binnjunnie Akpli user,provocative
@sssse4t はい！ってそんなことできるわけないじゃないか。,unusable
"Yine başladı, beyinli ya da beyinsiz bu gece de uyku yok.",neither
"@Koye_banti @UTDyh9 @ditongetweet @GoonerTaIk Like they started playing football five years ago... Stuffs are counted in decades, not last 5 years... Don't know why you're triggered... You've won more than us in the last 5 years but you can't still pull top players to play for your club... Plus you've finished 8th for 2 yrs",unusable
"@nealbaghotia We understand your concern, Neal, and never aim for such kind of an experience. Rest assured, we've escalated the issue internally for investigation. Our team will soon get in touch with you to assist further aptly.",unusable
"@ekrem_imamoglu bir tane akpli gelip yorum yapamıyor. devlet dururken belediye çalışsın onlar devlete karşı hep susacaklar, belediyenin çabalarına da susup takdir etmedikleri gibi.",provocative
@isaguvendik Len kadınları ufacik yasta din emrediyor diye çarşaf a sok baskı zulm yap seni dinleyen kadının da aklını yiyim yobaz herifler,provocative
@sputnik_TR düşkün abdulkadir hepiniz kaçacak delik arayacaksınız. akpli olduğunuzu inkar edip karşınızdakileri akp'li diye suçlayacaksınız. tıpkı fetöde olduğu gibi,provocative
Off hangi beyinsiz yapmis bunu cringe gecirdim,neither
お　豆　腐  https://t.co/TbmxOOoWYB,unusable
"@ne_kadaroldu Bir yanlışlık var düzelteyim Kürdistan değil, büyük Ermenistan devleti kurmak çabaları.Kürt kardeşlerimi kullanıyor HDP Ermeni Taşnak örgütünün bugünkü ismi CHP de Baykal'dan sonra bu Ermeni örgütün bir parçası",provocative
@HikmetToprak18 @bhrhtckkn @drfahrettinkoca Ahahha gülesim geldi. Sen de her şeye muhallebi olanlardansin. Beyinsiz diyene bak kara CAHIL 🤮,provocative
#100daysmirai First AMA:   A) August 27 6pm CEST  B) August 29 8pm CEST  Vote below⚡️   https://t.co/ofj7kF0r1c  Agenda: • Introduction to the Team • Vision • Demo / pitch deck • Tokens release date • Ecommerce MVP release date • Partnerships / Roadmap • Wanna work with us?,unusable
LAZJSKWXMPDJEWS,unusable
Altınyıldız Fen Ve Anadolu Lisesinde Veli Bilgilendirme Toplantıları Sona Erdi - Havadis50  https://t.co/xovVVX8VvV,neither
Şizofrenik bir durum Türkiye Cumhuriyeti nin kurucusu Ulu Önder Mustafa Kemal Atatürk ile ülkesini ve dünyayı cehenneme çeviren yobaz bağnaz çapulcu takımını bir bir tutmak delilik ötesi bir şey ve biz bu adamları izliyoruz maalesef 😡😡😓😓  https://t.co/Vy0a9Rdp0O,provocative
@segenc68 @gulersin_kesici @esenol Bakanlık ne diyor ? Ahh ahhh seni gidi seniiii neyse maaş için çabanı takdir ederler ama biraz çalışıp gel  https://t.co/REbFZ3aPFq,provocative
@R3Bella Anında gt,neither
"The cover for ""Change of Heart"" done by amazing @rutisfree . My post-Cell 7 yr gap canon fic is my most popular work I've EVER done. ""Death of Me"" was Bulma falling for him, but ""Change of Heart"" is Vegeta falling for her without even realizing it. 💙💙💙  https://t.co/4ynT6CI5AG  https://t.co/PjamsYZK1P",unusable
